index,cluster,formatname,Year
4466,5,PatrickPatterson,2013
4467,5,LuisScola,2013
4468,5,ChrisSingleton,2013
4469,5,JoshSmith,2013
4470,5,LanceThomas,2013
4471,5,CharlieVillanueva,2013
4472,5,DavidWest,2013
4473,5,DerrickWilliams,2013
4474,5,ThaddeusYoung,2013
4475,5,AlFarouqAminu,2014
4476,5,PeroAntic,2014
4477,5,DarrellArthur,2014
4478,5,BrandonBass,2014
4479,5,MichaelBeasley,2014
4480,5,AnthonyBennett,2014
4481,5,AndrayBlatche,2014
4482,5,MattBonner,2014
4483,5,ChrisBosh,2014
4484,5,EarlClark,2014
4485,5,NickCollison,2014
4486,5,DanteCunningham,2014
4487,5,GlenDavis,2014
4488,5,ChanningFrye,2014
4489,5,MarcGasol,2014
4490,5,DraymondGreen,2014
4491,5,BlakeGriffin,2014
4492,5,TobiasHarris,2014
4493,5,NeneHilario,2014
4494,5,ErsanIlyasova,2014
4495,5,JonasJerebko,2014
4496,5,JamesJohnson,2014
4497,5,PerryJones,2014
4498,5,MichaelKiddGilchrist,2014
4499,5,KawhiLeonard,2014
4500,5,ShawnMarion,2014
4501,5,QuincyMiller,2014
4502,5,PaulMillsap,2014
4503,5,MarkieffMorris,2014
4504,5,DonatasMotiejunas,2014
4505,5,ByronMullens,2014
4506,5,AndrewNicholson,2014
4507,5,KellyOlynyk,2014
4508,5,ZazaPachulia,2014
4509,5,PatrickPatterson,2014
4510,5,AnthonyRandolph,2014
4511,5,DavidWest,2014
4512,5,MarvinWilliams,2014
4513,5,ShawneWilliams,2014
4514,5,QuincyAcy,2015
4515,5,AlFarouqAminu,2015
4516,5,KyleAnderson,2015
4517,5,GiannisAntetokounmpo,2015
4518,5,AndreaBargnani,2015
4519,5,BrandonBass,2015
4520,5,AnthonyBennett,2015
4521,5,ChrisBosh,2015
4522,5,NickCollison,2015
4523,5,DanteCunningham,2015
4524,5,GlenDavis,2015
4525,5,DrewGooden,2015
4526,5,AaronGordon,2015
4527,5,DraymondGreen,2015
4528,5,JustinHamilton,2015
4529,5,SpencerHawes,2015
4530,5,NeneHilario,2015
4531,5,RobbieHummel,2015
4532,5,ErsanIlyasova,2015
4533,5,JonasJerebko,2015
4534,5,JonLeuer,2015
4535,5,ShawnMarion,2015
4536,5,KJMcDaniels,2015
4537,5,PaulMillsap,2015
4538,5,NikolaMirotic,2015
4539,5,DonatasMotiejunas,2015
4540,5,AndrewNicholson,2015
4541,5,DirkNowitzki,2015
4542,5,JohnnyOBryant,2015
4543,5,KellyOlynyk,2015
4544,5,ZazaPachulia,2015
4545,5,PatrickPatterson,2015
4546,5,AdreianPayne,2015
4547,5,AndreRoberson,2015
4548,5,ThaboSefolosha,2015
4549,5,JasonSmith,2015
4550,5,JoshSmith,2015
4551,5,MirzaTeletovic,2015
4552,5,CharlieVillanueva,2015
4553,5,DavidWest,2015
4554,5,CodyZeller,2015
4555,5,QuincyAcy,2016
4556,5,AlFarouqAminu,2016
4557,5,JustinAnderson,2016
4558,5,KyleAnderson,2016
4559,5,GiannisAntetokounmpo,2016
4560,5,DarrellArthur,2016
4561,5,NemanjaBjelica,2016
4562,5,ChrisBosh,2016
4563,5,RasualButler,2016
4564,5,OmriCasspi,2016
4565,5,KevinDurant,2016
4566,5,ChanningFrye,2016
4567,5,KevinGarnett,2016
4568,5,MarcGasol,2016
4569,5,JeramiGrant,2016
4570,5,BlakeGriffin,2016
4571,5,MoeHarkless,2016
4572,5,MontrezlHarrell,2016
4573,5,TobiasHarris,2016
4574,5,SpencerHawes,2016
4575,5,NeneHilario,2016
4576,5,RondaeHollisJefferson,2016
4577,5,AlHorford,2016
4578,5,ErsanIlyasova,2016
4579,5,JonasJerebko,2016
4580,5,TerrenceJones,2016
4581,5,FrankKaminsky,2016
4582,5,RyanKelly,2016
4583,5,JeremyLamb,2016
4584,5,MeyersLeonard,2016
4585,5,TreyLyles,2016
4586,5,PaulMillsap,2016
4587,5,MarkieffMorris,2016
4588,5,DirkNowitzki,2016
4589,5,JohnnyOBryant,2016
4590,5,AdreianPayne,2016
4591,5,ZachRandolph,2016
4592,5,AndreRoberson,2016
4593,5,JaKarrSampson,2016
4594,5,LuisScola,2016
4595,5,JoshSmith,2016
4596,5,TiagoSplitter,2016
4597,5,CharlieVillanueva,2016
4598,5,DavidWest,2016
4599,5,MarvinWilliams,2016
4600,5,ThaddeusYoung,2016
4601,5,QuincyAcy,2017
4602,5,AlFarouqAminu,2017
4603,5,KyleAnderson,2017
4604,5,GiannisAntetokounmpo,2017
4605,5,MichaelBeasley,2017
4606,5,DraganBender,2017
4607,5,NemanjaBjelica,2017
4608,5,WilsonChandler,2017
4609,5,MarqueseChriss,2017
4610,5,DanteCunningham,2017
4611,5,SamDekker,2017
4612,5,KevinDurant,2017
4613,5,ChanningFrye,2017
4614,5,MarcGasol,2017
4615,5,JeramiGrant,2017
4616,5,BlakeGriffin,2017
4617,5,JustinHamilton,2017
4618,5,JuanHernangomez,2017
4619,5,RondaeHollisJefferson,2017
4620,5,AlHorford,2017
4621,5,ErsanIlyasova,2017
4622,5,JonasJerebko,2017
4623,5,AmirJohnson,2017
4624,5,WesJohnson,2017
4625,5,DerrickJones,2017
4626,5,MichaelKiddGilchrist,2017
4627,5,JeremyLamb,2017
4628,5,JoffreyLauvergne,2017
4629,5,MeyersLeonard,2017
4630,5,JonLeuer,2017
4631,5,BrookLopez,2017
4632,5,KJMcDaniels,2017
4633,5,PaulMillsap,2017
4634,5,NikolaMirotic,2017
4635,5,MarkieffMorris,2017
4636,5,DonatasMotiejunas,2017
4637,5,MikeMuscala,2017
4638,5,LarryNance,2017
4639,5,KellyOlynyk,2017
4640,5,MilesPlumlee,2017
4641,5,DwightPowell,2017
4642,5,DarioSaric,2017
4643,5,LuisScola,2017
4644,5,DavidWest,2017
4645,5,OkaroWhite,2017
4646,5,MarvinWilliams,2017
4647,5,AlFarouqAminu,2018
4648,5,RyanAnderson,2018
4649,5,DraganBender,2018
4650,5,WillieCauleyStein,2018
4651,5,TylerCavanaugh,2018
4652,5,ZachCollins,2018
4653,5,KyleCollinsworth,2018
4654,5,TorreyCraig,2018
4655,5,DanteCunningham,2018
4656,5,SamDekker,2018
4657,5,KevinDurant,2018
4658,5,ChanningFrye,2018
4659,5,RudyGay,2018
4660,5,AaronGordon,2018
4661,5,RondaeHollisJefferson,2018
4662,5,AlHorford,2018
4663,5,JoshHuestis,2018
4664,5,ErsanIlyasova,2018
4665,5,JonasJerebko,2018
4666,5,MichaelKiddGilchrist,2018
4667,5,TJLeaf,2018
4668,5,BrookLopez,2018
4669,5,RobinLopez,2018
4670,5,TreyLyles,2018
4671,5,ThonMaker,2018
4672,5,LauriMarkkanen,2018
4673,5,JarellMartin,2018
4674,5,PaulMillsap,2018
4675,5,NikolaMirotic,2018
4676,5,MarkieffMorris,2018
4677,5,DejounteMurray,2018
4678,5,MikeMuscala,2018
4679,5,DirkNowitzki,2018
4680,5,JohnnyOBryant,2018
4681,5,RoyceONeale,2018
4682,5,KellyOlynyk,2018
4683,5,ZachRandolph,2018
4684,5,AndreRoberson,2018
4685,5,MikeScott,2018
4686,5,PascalSiakam,2018
4687,5,MarreeseSpeights,2018
4688,5,JustiseWinslow,2018
4689,6,GregAnderson,1997
4690,6,CorieBlount,1997
4691,6,ErickDampier,1997
4692,6,AntonioDavis,1997
4693,6,DaleDavis,1997
4694,6,PatrickEwing,1997
4695,6,JamieFeick,1997
4696,6,DeanGarrett,1997
4697,6,TravisKnight,1997
4698,6,AltonLister,1997
4699,6,EricMontross,1997
4700,6,GheorgheMuresan,1997
4701,6,JermaineONeal,1997
4702,6,TheoRatliff,1997
4703,6,RoyRogers,1997
4704,6,CliffordRozier,1997
4705,6,ArvydasSabonis,1997
4706,6,RonySeikaly,1997
4707,6,FeltonSpencer,1997
4708,6,BrettSzabo,1997
4709,6,MarkWest,1997
4710,6,AaronWilliams,1997
4711,6,ScottWilliams,1997
4712,6,CorieBlount,1998
4713,6,MichaelCage,1998
4714,6,MarcusCamby,1998
4715,6,EldenCampbell,1998
4716,6,KelvinCato,1998
4717,6,KeithCloss,1998
4718,6,ErickDampier,1998
4719,6,DaleDavis,1998
4720,6,TimDuncan,1998
4721,6,AdonalFoyle,1998
4722,6,ToddFuller,1998
4723,6,DeanGarrett,1998
4724,6,MattGeiger,1998
4725,6,ZydrunasIlgauskas,1998
4726,6,RickMahorn,1998
4727,6,AlonzoMourning,1998
4728,6,JermaineONeal,1998
4729,6,ShaquilleONeal,1998
4730,6,CherokeeParks,1998
4731,6,EricRiley,1998
4732,6,StanleyRoberts,1998
4733,6,DavidRobinson,1998
4734,6,SeanRooks,1998
4735,6,FeltonSpencer,1998
4736,6,StojkoVrankovic,1998
4737,6,SamakiWalker,1998
4738,6,BenWallace,1998
4739,6,JaysonWilliams,1998
4740,6,LorenzenWright,1998
4741,6,TonyBattie,1999
4742,6,MarcusCamby,1999
4743,6,EldenCampbell,1999
4744,6,KelvinCato,1999
4745,6,DaleDavis,1999
4746,6,TimDuncan,1999
4747,6,PatrickEwing,1999
4748,6,JamieFeick,1999
4749,6,BrianGrant,1999
4750,6,OthellaHarrington,1999
4751,6,TravisKnight,1999
4752,6,EricMontross,1999
4753,6,ShaquilleONeal,1999
4754,6,MichaelOlowokandi,1999
4755,6,WillPerdue,1999
4756,6,OldenPolynice,1999
4757,6,DavidRobinson,1999
4758,6,ArvydasSabonis,1999
4759,6,MichaelSmith,1999
4760,6,MarkWest,1999
4761,6,AaronWilliams,1999
4762,6,LorenzenWright,1999
4763,6,TimDuncan,2000
4764,6,BradMiller,2000
4765,6,MikkiMoore,2000
4766,6,JermaineONeal,2000
4767,6,TonyBattie,2001
4768,6,MarkBlount,2001
4769,6,KelvinCato,2001
4770,6,KeonClark,2001
4771,6,AntonioDavis,2001
4772,6,DaleDavis,2001
4773,6,ChrisDudley,2001
4774,6,TimDuncan,2001
4775,6,EvanEschmeyer,2001
4776,6,DeanGarrett,2001
4777,6,ErvinJohnson,2001
4778,6,PopeyeJones,2001
4779,6,RaefLaFrentz,2001
4780,6,ToddMacCulloch,2001
4781,6,JamaalMagloire,2001
4782,6,TonyMassenburg,2001
4783,6,AntonioMcDyess,2001
4784,6,NazrMohammed,2001
4785,6,EricMontross,2001
4786,6,MikkiMoore,2001
4787,6,ShaquilleONeal,2001
4788,6,MichaelOlowokandi,2001
4789,6,ScotPollard,2001
4790,6,OldenPolynice,2001
4791,6,DavidRobinson,2001
4792,6,CarlosRogers,2001
4793,6,MichaelSmith,2001
4794,6,ZanTabak,2001
4795,6,RobertTraylor,2001
4796,6,JakeTsakalidis,2001
4797,6,ShawnBradley,2002
4798,6,EltonBrand,2002
4799,6,PJBrown,2002
4800,6,MarcusCamby,2002
4801,6,KelvinCato,2002
4802,6,TysonChandler,2002
4803,6,KeonClark,2002
4804,6,ErickDampier,2002
4805,6,DaleDavis,2002
4806,6,TimDuncan,2002
4807,6,PatrickEwing,2002
4808,6,DannyFortson,2002
4809,6,BrendanHaywood,2002
4810,6,StevenHunter,2002
4811,6,ZydrunasIlgauskas,2002
4812,6,ErvinJohnson,2002
4813,6,RaefLaFrentz,2002
4814,6,ToddMacCulloch,2002
4815,6,JamaalMagloire,2002
4816,6,AlonzoMourning,2002
4817,6,RashoNesterovic,2002
4818,6,JermaineONeal,2002
4819,6,ShaquilleONeal,2002
4820,6,HakeemOlajuwon,2002
4821,6,MichaelOlowokandi,2002
4822,6,ScotPollard,2002
4823,6,ZeljkoRebraca,2002
4824,6,DonReid,2002
4825,6,DavidRobinson,2002
4826,6,BrianSkinner,2002
4827,6,VladimirStepania,2002
4828,6,EtanThomas,2002
4829,6,JakeVoskuhl,2002
4830,6,SamakiWalker,2002
4831,6,KevinWillis,2002
4832,6,LorenWoods,2002
4833,6,ChrisAndersen,2003
4834,6,TonyBattie,2003
4835,6,MichaelBradley,2003
4836,6,EltonBrand,2003
4837,6,MarcusCamby,2003
4838,6,TysonChandler,2003
4839,6,KeonClark,2003
4840,6,ErickDampier,2003
4841,6,DeSaganaDiop,2003
4842,6,TimDuncan,2003
4843,6,ReggieEvans,2003
4844,6,JeffFoster,2003
4845,6,DanGadzuric,2003
4846,6,BrianGrant,2003
4847,6,BrendanHaywood,2003
4848,6,StevenHunter,2003
4849,6,ErvinJohnson,2003
4850,6,JamaalMagloire,2003
4851,6,JelaniMcCoy,2003
4852,6,ChrisMihm,2003
4853,6,YaoMing,2003
4854,6,JeromeMoiso,2003
4855,6,ShaquilleONeal,2003
4856,6,MichaelOlowokandi,2003
4857,6,DavidRobinson,2003
4858,6,VladimirStepania,2003
4859,6,StromileSwift,2003
4860,6,EtanThomas,2003
4861,6,SamakiWalker,2003
4862,6,EltonBrand,2004
4863,6,DeSaganaDiop,2004
4864,6,TimDuncan,2004
4865,6,DanGadzuric,2004
4866,6,BrendanHaywood,2004
4867,6,ZydrunasIlgauskas,2004
4868,6,ChrisKaman,2004
4869,6,JamaalMagloire,2004
4870,6,YaoMing,2004
4871,6,JermaineONeal,2004
4872,6,ShaquilleONeal,2004
4873,6,EtanThomas,2004
4874,6,BenWallace,2004
4875,6,DavidWest,2004
4876,6,TonyBattie,2005
4877,6,AndrisBiedrins,2005
4878,6,EltonBrand,2005
4879,6,NickCollison,2005
4880,6,ReggieEvans,2005
4881,6,JeffFoster,2005
4882,6,BrendanHaywood,2005
4883,6,DwightHoward,2005
4884,6,ZydrunasIlgauskas,2005
4885,6,AlJefferson,2005
4886,6,ChrisKaman,2005
4887,6,AndreiKirilenko,2005
4888,6,YaoMing,2005
4889,6,NazrMohammed,2005
4890,6,ShaquilleONeal,2005
4891,6,EmekaOkafor,2005
4892,6,TheoRatliff,2005
4893,6,EtanThomas,2005
4894,6,BenWallace,2005
4895,6,AndrisBiedrins,2006
4896,6,TimDuncan,2006
4897,6,ReggieEvans,2006
4898,6,JeffFoster,2006
4899,6,DanGadzuric,2006
4900,6,ChuckHayes,2006
4901,6,BrendanHaywood,2006
4902,6,DwightHoward,2006
4903,6,ZydrunasIlgauskas,2006
4904,6,AlJefferson,2006
4905,6,ChrisKaman,2006
4906,6,JamaalMagloire,2006
4907,6,YaoMing,2006
4908,6,NazrMohammed,2006
4909,6,JermaineONeal,2006
4910,6,ShaquilleONeal,2006
4911,6,JohanPetro,2006
4912,6,TheoRatliff,2006
4913,6,EtanThomas,2006
4914,6,KurtThomas,2006
4915,6,BenWallace,2006
4916,6,ChrisWilcox,2006
4917,6,LaMarcusAldridge,2007
4918,6,HiltonArmstrong,2007
4919,6,AndrayBlatche,2007
4920,6,CarlosBoozer,2007
4921,6,NickCollison,2007
4922,6,IkeDiogu,2007
4923,6,TimDuncan,2007
4924,6,FranciscoElson,2007
4925,6,ReggieEvans,2007
4926,6,JeffFoster,2007
4927,6,DanGadzuric,2007
4928,6,KevinGarnett,2007
4929,6,PauGasol,2007
4930,6,BrendanHaywood,2007
4931,6,DwightHoward,2007
4932,6,KrisHumphries,2007
4933,6,ZydrunasIlgauskas,2007
4934,6,AlJefferson,2007
4935,6,SolomonJones,2007
4936,6,ChrisKaman,2007
4937,6,DavidLee,2007
4938,6,JamaalMagloire,2007
4939,6,DarkoMilicic,2007
4940,6,PaulMillsap,2007
4941,6,YaoMing,2007
4942,6,NazrMohammed,2007
4943,6,JermaineONeal,2007
4944,6,ShaquilleONeal,2007
4945,6,KendrickPerkins,2007
4946,6,LeonPowe,2007
4947,6,AmareStoudemire,2007
4948,6,KurtThomas,2007
4949,6,TyrusThomas,2007
4950,6,RonnyTuriaf,2007
4951,6,BenWallace,2007
4952,6,HiltonArmstrong,2008
4953,6,AndrayBlatche,2008
4954,6,AndrewBogut,2008
4955,6,TysonChandler,2008
4956,6,NickCollison,2008
4957,6,TimDuncan,2008
4958,6,JeffFoster,2008
4959,6,SpencerHawes,2008
4960,6,BrendanHaywood,2008
4961,6,AlHorford,2008
4962,6,ZydrunasIlgauskas,2008
4963,6,AlJefferson,2008
4964,6,DwayneJones,2008
4965,6,DavidLee,2008
4966,6,JasonMaxiell,2008
4967,6,DarkoMilicic,2008
4968,6,YaoMing,2008
4969,6,NazrMohammed,2008
4970,6,JermaineONeal,2008
4971,6,ShaquilleONeal,2008
4972,6,EmekaOkafor,2008
4973,6,KendrickPerkins,2008
4974,6,AmareStoudemire,2008
4975,6,KurtThomas,2008
4976,6,BenWallace,2008
4977,6,BrandanWright,2008
4978,6,LouAmundson,2009
4979,6,EltonBrand,2009
4980,6,KwameBrown,2009
4981,6,AndrewBynum,2009
4982,6,TysonChandler,2009
4983,6,DeSaganaDiop,2009
4984,6,TimDuncan,2009
4985,6,DanGadzuric,2009
4986,6,AaronGray,2009
4987,6,RoyHibbert,2009
4988,6,JJHickson,2009
4989,6,RyanHollins,2009
4990,6,AlHorford,2009
4991,6,ZydrunasIlgauskas,2009
4992,6,AlJefferson,2009
4993,6,ChrisKaman,2009
4994,6,KostaKoufos,2009
4995,6,BrookLopez,2009
4996,6,RobinLopez,2009
4997,6,KevinLove,2009
4998,6,JamaalMagloire,2009
4999,6,JasonMaxiell,2009
5000,6,AntonioMcDyess,2009
5001,6,JaValeMcGee,2009
5002,6,DarkoMilicic,2009
5003,6,YaoMing,2009
5004,6,JoakimNoah,2009
5005,6,JermaineONeal,2009
5006,6,ShaquilleONeal,2009
5007,6,LeonPowe,2009
5008,6,AnthonyRandolph,2009
5009,6,KurtThomas,2009
5010,6,RonnyTuriaf,2009
5011,6,BenWallace,2009
5012,6,SeanWilliams,2009
5013,6,JeffAyres,2010
5014,6,DeJuanBlair,2010
5015,6,JonBrockman,2010
5016,6,AndrewBynum,2010
5017,6,TimDuncan,2010
5018,6,KyryloFesenko,2010
5019,6,MarcGasol,2010
5020,6,PauGasol,2010
5021,6,TajGibson,2010
5022,6,DrewGooden,2010
5023,6,JordanHill,2010
5024,6,KrisHumphries,2010
5025,6,AmirJohnson,2010
5026,6,RobinLopez,2010
5027,6,KevinLove,2010
5028,6,JamaalMagloire,2010
5029,6,JermaineONeal,2010
5030,6,ShaquilleONeal,2010
5031,6,EmekaOkafor,2010
5032,6,JohanPetro,2010
5033,6,AnthonyRandolph,2010
5034,6,TheoRatliff,2010
5035,6,JamesSingleton,2010
5036,6,KurtThomas,2010
5037,6,TyrusThomas,2010
5038,6,BenWallace,2010
5039,6,ChrisWilcox,2010
5040,6,SheldenWilliams,2010
5041,6,LouAmundson,2011
5042,6,JoelAnthony,2011
5043,6,TonyBattie,2011
5044,6,AndrisBiedrins,2011
5045,6,ErickDampier,2011
5046,6,EdDavis,2011
5047,6,JoeyDorsey,2011
5048,6,TimDuncan,2011
5049,6,DerrickFavors,2011
5050,6,KyryloFesenko,2011
5051,6,JeffFoster,2011
5052,6,DanGadzuric,2011
5053,6,TajGibson,2011
5054,6,MarcinGortat,2011
5055,6,AaronGray,2011
5056,6,BrendanHaywood,2011
5057,6,RoyHibbert,2011
5058,6,JordanHill,2011
5059,6,ZydrunasIlgauskas,2011
5060,6,AlJefferson,2011
5061,6,AmirJohnson,2011
5062,6,ChrisKaman,2011
5063,6,KostaKoufos,2011
5064,6,KevinLove,2011
5065,6,DominicMcGuire,2011
5066,6,DarkoMilicic,2011
5067,6,NazrMohammed,2011
5068,6,JoakimNoah,2011
5069,6,ShaquilleONeal,2011
5070,6,LarrySanders,2011
5071,6,KevinSeraphin,2011
5072,6,TyrusThomas,2011
5073,6,EkpeUdoh,2011
5074,6,AndersonVarejao,2011
5075,6,SheldenWilliams,2011
5076,6,LouAmundson,2012
5077,6,JoelAnthony,2012
5078,6,AndrisBiedrins,2012
5079,6,TysonChandler,2012
5080,6,EarlClark,2012
5081,6,EdDavis,2012
5082,6,TimDuncan,2012
5083,6,ReggieEvans,2012
5084,6,KennethFaried,2012
5085,6,DerrickFavors,2012
5086,6,TajGibson,2012
5087,6,MarcinGortat,2012
5088,6,AaronGray,2012
5089,6,SpencerHawes,2012
5090,6,BrendanHaywood,2012
5091,6,RoyHibbert,2012
5092,6,KrisHumphries,2012
5093,6,AlJefferson,2012
5094,6,AmirJohnson,2012
5095,6,ChrisKaman,2012
5096,6,EnesKanter,2012
5097,6,RobinLopez,2012
5098,6,JamaalMagloire,2012
5099,6,NazrMohammed,2012
5100,6,TimofeyMozgov,2012
5101,6,JoakimNoah,2012
5102,6,KendrickPerkins,2012
5103,6,AnthonyRandolph,2012
5104,6,KevinSeraphin,2012
5105,6,TiagoSplitter,2012
5106,6,TristanThompson,2012
5107,6,EkpeUdoh,2012
5108,6,BenWallace,2012
5109,6,ChrisWilcox,2012
5110,6,SheldenWilliams,2012
5111,6,BrandanWright,2012
5112,6,ChrisAndersen,2013
5113,6,JoelAnthony,2013
5114,6,JeffAyres,2013
5115,6,AndrewBogut,2013
5116,6,EltonBrand,2013
5117,6,AnthonyDavis,2013
5118,6,EdDavis,2013
5119,6,KennethFaried,2013
5120,6,DerrickFavors,2013
5121,6,TajGibson,2013
5122,6,MarcinGortat,2013
5123,6,UdonisHaslem,2013
5124,6,BrendanHaywood,2013
5125,6,JohnHenson,2013
5126,6,JJHickson,2013
5127,6,RyanHollins,2013
5128,6,DwightHoward,2013
5129,6,KrisHumphries,2013
5130,6,AmirJohnson,2013
5131,6,ChrisKaman,2013
5132,6,BrookLopez,2013
5133,6,RobinLopez,2013
5134,6,JasonMaxiell,2013
5135,6,NazrMohammed,2013
5136,6,JoakimNoah,2013
5137,6,KyleOQuinn,2013
5138,6,EmekaOkafor,2013
5139,6,KendrickPerkins,2013
5140,6,JohanPetro,2013
5141,6,GregSmith,2013
5142,6,MarreeseSpeights,2013
5143,6,GregStiemsma,2013
5144,6,TristanThompson,2013
5145,6,RonnyTuriaf,2013
5146,6,JonasValanciunas,2013
5147,6,NikolaVucevic,2013
5148,6,BrandanWright,2013
5149,6,StevenAdams,2014
5150,6,JeffAdrien,2014
5151,6,AlexisAjinca,2014
5152,6,JeffAyres,2014
5153,6,EltonBrand,2014
5154,6,TysonChandler,2014
5155,6,DeMarcusCousins,2014
5156,6,AnthonyDavis,2014
5157,6,EdDavis,2014
5158,6,GorguiDieng,2014
5159,6,TimDuncan,2014
5160,6,ReggieEvans,2014
5161,6,KennethFaried,2014
5162,6,VitorFaverani,2014
5163,6,DerrickFavors,2014
5164,6,JoelFreeland,2014
5165,6,KevinGarnett,2014
5166,6,PauGasol,2014
5167,6,MarcinGortat,2014
5168,6,AaronGray,2014
5169,6,UdonisHaslem,2014
5170,6,JohnHenson,2014
5171,6,RoyHibbert,2014
5172,6,JJHickson,2014
5173,6,RyanHollins,2014
5174,6,AlHorford,2014
5175,6,KrisHumphries,2014
5176,6,SergeIbaka,2014
5177,6,ChrisKaman,2014
5178,6,KostaKoufos,2014
5179,6,AlexLen,2014
5180,6,RobinLopez,2014
5181,6,TimofeyMozgov,2014
5182,6,JermaineONeal,2014
5183,6,KendrickPerkins,2014
5184,6,MilesPlumlee,2014
5185,6,ThomasRobinson,2014
5186,6,KevinSeraphin,2014
5187,6,GregStiemsma,2014
5188,6,JasonThompson,2014
5189,6,JeremyTyler,2014
5190,6,JonasValanciunas,2014
5191,6,AndersonVarejao,2014
5192,6,NikolaVucevic,2014
5193,6,JeffWithey,2014
5194,6,BrandanWright,2014
5195,6,TylerZeller,2014
5196,6,StevenAdams,2015
5197,6,FurkanAldemir,2015
5198,6,LavoyAllen,2015
5199,6,LouAmundson,2015
5200,6,ChrisAndersen,2015
5201,6,JeffAyres,2015
5202,6,AronBaynes,2015
5203,6,TarikBlack,2015
5204,6,DeMarcusCousins,2015
5205,6,AnthonyDavis,2015
5206,6,GorguiDieng,2015
5207,6,JoeyDorsey,2015
5208,6,TimDuncan,2015
5209,6,ReggieEvans,2015
5210,6,DerrickFavors,2015
5211,6,JoelFreeland,2015
5212,6,PauGasol,2015
5213,6,MarcinGortat,2015
5214,6,RoyHibbert,2015
5215,6,JJHickson,2015
5216,6,RyanHollins,2015
5217,6,DwightHoward,2015
5218,6,SergeIbaka,2015
5219,6,TerrenceJones,2015
5220,6,JeromeJordan,2015
5221,6,ChrisKaman,2015
5222,6,BrookLopez,2015
5223,6,RobinLopez,2015
5224,6,IanMahinmi,2015
5225,6,JasonMaxiell,2015
5226,6,MitchMcGary,2015
5227,6,TimofeyMozgov,2015
5228,6,JusufNurkic,2015
5229,6,KendrickPerkins,2015
5230,6,MilesPlumlee,2015
5231,6,ThomasRobinson,2015
5232,6,KevinSeraphin,2015
5233,6,JasonThompson,2015
5234,6,TristanThompson,2015
5235,6,BrandanWright,2015
5236,6,TylerZeller,2015
5237,6,StevenAdams,2016
5238,6,AlexisAjinca,2016
5239,6,OmerAsik,2016
5240,6,AronBaynes,2016
5241,6,TarikBlack,2016
5242,6,ClintCapela,2016
5243,6,WillieCauleyStein,2016
5244,6,TysonChandler,2016
5245,6,AnthonyDavis,2016
5246,6,EdDavis,2016
5247,6,AndreDrummond,2016
5248,6,TimDuncan,2016
5249,6,KennethFaried,2016
5250,6,PauGasol,2016
5251,6,MarcinGortat,2016
5252,6,RoyHibbert,2016
5253,6,RyanHollins,2016
5254,6,AmirJohnson,2016
5255,6,EnesKanter,2016
5256,6,KostaKoufos,2016
5257,6,DavidLee,2016
5258,6,AlexLen,2016
5259,6,RobinLopez,2016
5260,6,IanMahinmi,2016
5261,6,TimofeyMozgov,2016
5262,6,JoakimNoah,2016
5263,6,JusufNurkic,2016
5264,6,KyleOQuinn,2016
5265,6,ZazaPachulia,2016
5266,6,MilesPlumlee,2016
5267,6,ThomasRobinson,2016
5268,6,KevinSeraphin,2016
5269,6,AmareStoudemire,2016
5270,6,TristanThompson,2016
5271,6,KarlAnthonyTowns,2016
5272,6,MylesTurner,2016
5273,6,AlexisAjinca,2017
5274,6,ColeAldrich,2017
5275,6,OmerAsik,2017
5276,6,AronBaynes,2017
5277,6,BismackBiyombo,2017
5278,6,TarikBlack,2017
5279,6,AnthonyDavis,2017
5280,6,EdDavis,2017
5281,6,KennethFaried,2017
5282,6,PauGasol,2017
5283,6,MarcinGortat,2017
5284,6,JohnHenson,2017
5285,6,WillyHernangomez,2017
5286,6,RoyHibbert,2017
5287,6,EnesKanter,2017
5288,6,KostaKoufos,2017
5289,6,DavidLee,2017
5290,6,RobinLopez,2017
5291,6,JoakimNoah,2017
5292,6,NerlensNoel,2017
5293,6,LucasNogueira,2017
5294,6,JusufNurkic,2017
5295,6,JakobPoltl,2017
5296,6,WillieReed,2017
5297,6,ThomasRobinson,2017
5298,6,KevinSeraphin,2017
5299,6,PascalSiakam,2017
5300,6,JasonSmith,2017
5301,6,TristanThompson,2017
5302,6,KarlAnthonyTowns,2017
5303,6,MylesTurner,2017
5304,6,JonasValanciunas,2017
5305,6,NoahVonleh,2017
5306,6,IvicaZubac,2017
5307,6,StevenAdams,2018
5308,6,JarrettAllen,2018
5309,6,AronBaynes,2018
5310,6,JordanBell,2018
5311,6,KhemBirch,2018
5312,6,TarikBlack,2018
5313,6,JohnCollins,2018
5314,6,AnthonyDavis,2018
5315,6,DeyontaDavis,2018
5316,6,DewayneDedmon,2018
5317,6,JoelEmbiid,2018
5318,6,KennethFaried,2018
5319,6,PauGasol,2018
5320,6,MarcinGortat,2018
5321,6,JohnHenson,2018
5322,6,WillyHernangomez,2018
5323,6,AlJefferson,2018
5324,6,KostaKoufos,2018
5325,6,IanMahinmi,2018
5326,6,TimofeyMozgov,2018
5327,6,NerlensNoel,2018
5328,6,LucasNogueira,2018
5329,6,JusufNurkic,2018
5330,6,JahlilOkafor,2018
5331,6,MasonPlumlee,2018
5332,6,MilesPlumlee,2018
5333,6,JakobPoltl,2018
5334,6,IvanRabb,2018
5335,6,WillieReed,2018
5336,6,DanielTheis,2018
5337,6,TristanThompson,2018
