playername,PPS_Cut_00-02 At Rim,PPS_Cut_03-08 Near Rim,PPS_Cut_09-12 Short Range,PPS_Cut_13-17 Mid Range,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_18-23 Long Jumper,PPS_Drive_24-27 Three,PPS_Drive_28-34 Deep,PPS_Drive_35-46 Near Half,PPS_Drive_47-94 Backcourt,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Dunk_13-17 Mid Range,PPS_Dunk_18-23 Long Jumper,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Pullup_00-02 At Rim,PPS_Pullup_03-08 Near Rim,PPS_Pullup_09-12 Short Range,PPS_Pullup_13-17 Mid Range,PPS_Pullup_18-23 Long Jumper,PPS_Pullup_24-27 Three,PPS_Pullup_28-34 Deep,PPS_Pullup_35-46 Near Half,PPS_Pullup_47-94 Backcourt,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_18-23 Long Jumper,Points_Cut_00-02 At Rim,Points_Cut_03-08 Near Rim,Points_Cut_09-12 Short Range,Points_Cut_13-17 Mid Range,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_18-23 Long Jumper,Points_Drive_24-27 Three,Points_Drive_28-34 Deep,Points_Drive_35-46 Near Half,Points_Drive_47-94 Backcourt,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Dunk_13-17 Mid Range,Points_Dunk_18-23 Long Jumper,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Pullup_00-02 At Rim,Points_Pullup_03-08 Near Rim,Points_Pullup_09-12 Short Range,Points_Pullup_13-17 Mid Range,Points_Pullup_18-23 Long Jumper,Points_Pullup_24-27 Three,Points_Pullup_28-34 Deep,Points_Pullup_35-46 Near Half,Points_Pullup_47-94 Backcourt,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_18-23 Long Jumper
Dorian Finney-Smith,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8108108108108109,1.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,30.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Doug McDermott,1.878787878787879,2.0,0.0,0.0,1.0,0.8235294117647058,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.7692307692307693,0.3157894736842105,0.9473684210526315,1.2000000000000002,0.6000000000000001,0.0,0.0,1.2923076923076924,0.4,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5454545454545454,0.6666666666666666,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,62.0,6.0,0.0,0.0,32.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,90.0,162.0,3.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Dragan Bender,1.4666666666666666,2.0,0.0,0.0,1.0,0.7777777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.691358024691358,1.0920502092050208,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,30.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,56.0,261.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
Draymond Green,1.84,2.0,0.0,0.0,1.4285714285714286,0.2222222222222222,1.25,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.6666666666666666,0.5,0.24,0.847457627118644,0.5217391304347826,0.0,0.0,1.3513513513513513,0.7142857142857143,0.0,0.0,0.0,0.0,0.9090909090909091,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6764705882352942,2.25,0.0,0.0,0.7096774193548387,2.0,0.0,0.0,0.0,92.0,4.0,0.0,0.0,60.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,2.0,12.0,16.0,12.0,6.0,150.0,12.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,9.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0
Dwayne Bacon,0.0,0.0,0.0,0.0,1.3043478260869565,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,1.0,0.5555555555555556,0.6923076923076923,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.7142857142857143,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,20.0,18.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Buycks,2.0,1.0,0.0,0.0,1.1176470588235294,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5,0.9565217391304348,1.2000000000000002,1.2000000000000002,0.0,0.0,1.1578947368421053,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0909090909090908,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,22.0,30.0,6.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Howard,1.894736842105263,1.0,0.0,0.0,1.278688524590164,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7735849056603774,2.0,0.0,2.0,0.0,0.5,0.1111111111111111,0.7142857142857143,0.5909090909090909,0.7096774193548387,0.0,1.5,0.0,0.0,1.1393939393939394,0.7407407407407407,0.0,0.0,0.0,1.0769230769230769,0.8529411764705882,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574468085106383,1.1111111111111112,0.0,2.0,0.0,36.0,2.0,0.0,0.0,78.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2.0,0.0,2.0,0.0,2.0,2.0,10.0,26.0,44.0,0.0,3.0,0.0,0.0,188.0,40.0,0.0,0.0,0.0,28.0,116.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,10.0,0.0,2.0,0.0
Dwight Powell,1.5517241379310345,1.25,0.0,0.0,1.1428571428571428,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.0,0.8333333333333334,0.9090909090909091,0.8823529411764706,0.0,0.0,0.0,1.3103448275862069,0.5,0.0,0.0,0.0,1.2,0.8421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.690909090909091,1.2727272727272727,0.0,0.0,0.0,90.0,10.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,10.0,30.0,60.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,186.0,14.0,0.0,0.0,0.0
Dwyane Wade,1.5833333333333333,2.0,0.0,0.0,1.3164556962025316,0.9629629629629629,1.0666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.4444444444444444,0.5517241379310345,0.7088607594936709,0.6857142857142857,2.25,0.0,0.0,1.25,0.875,2.0,0.0,0.0,1.2,0.7368421052631579,0.6923076923076923,0.7058823529411765,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.56,0.9,1.6153846153846154,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,104.0,26.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,32.0,56.0,48.0,9.0,0.0,0.0,90.0,14.0,2.0,0.0,0.0,6.0,14.0,18.0,24.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,18.0,21.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
ETwaun Moore,1.7241379310344827,1.5,0.0,0.0,1.169811320754717,1.0909090909090908,1.0666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.9538461538461539,0.9545454545454546,0.6956521739130435,0.9315068493150684,1.1420454545454546,0.0,0.0,0.0,1.2839506172839505,1.4054054054054055,0.0,0.0,0.0,0.0,1.1764705882352942,1.2,1.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.1428571428571428,0.9333333333333333,1.0,1.5,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,50.0,6.0,0.0,0.0,62.0,48.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,62.0,42.0,16.0,136.0,201.0,0.0,0.0,0.0,104.0,52.0,0.0,0.0,0.0,0.0,20.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,24.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Ed Davis,1.4782608695652173,0.6666666666666666,2.0,0.0,1.1428571428571428,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1076923076923078,0.8571428571428571,0.0,0.0,0.0,1.5,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,0.0,0.0,0.0,34.0,4.0,2.0,0.0,16.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,72.0,18.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0
Edmond Sumner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekpe Udoh,1.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.6666666666666666,0.0,0.0,0.0,0.0,0.7142857142857143,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0
Elfrid Payton,1.7333333333333334,0.0,0.0,0.0,1.3793103448275863,0.9285714285714286,0.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.723404255319149,0.5853658536585366,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.2916666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.6666666666666666,0.8461538461538461,0.5555555555555556,1.2000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,200.0,52.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,34.0,24.0,16.0,30.0,63.0,0.0,0.0,0.0,124.0,24.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,22.0,10.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Emeka Okafor,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.5,1.2,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0
Emmanuel Mudiay,1.8181818181818181,1.0,0.0,0.0,1.2173913043478262,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.6153846153846154,0.6341463414634146,0.8181818181818182,0.7722772277227723,0.75,0.0,0.0,0.7058823529411765,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.9090909090909091,0.8461538461538461,0.9,1.4117647058823528,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,84.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,26.0,36.0,78.0,3.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,22.0,18.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Enes Kanter,1.5555555555555556,0.0,0.0,0.0,1.2571428571428571,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,1.0,0.7096774193548387,1.0,0.9230769230769231,0.5882352941176471,0.0,0.0,0.0,0.0,1.3137254901960784,0.6666666666666666,0.0,0.0,0.0,1.5,1.0740740740740742,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3548387096774193,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,22.0,28.0,36.0,10.0,0.0,0.0,0.0,0.0,268.0,16.0,0.0,0.0,0.0,30.0,116.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0
Eric Bledsoe,1.5555555555555556,2.0,0.0,0.0,1.3424657534246576,0.6122448979591837,0.36363636363636365,0.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.8148148148148148,0.7450980392156863,0.7592592592592593,1.0595238095238095,0.42857142857142855,0.0,0.0,1.4166666666666667,0.64,0.0,0.0,0.0,0.0,0.8,1.2,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.8,1.4545454545454546,1.0416666666666667,1.0,1.0,0.0,0.0,0.0,1.5333333333333334,2.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,196.0,30.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,18.0,22.0,38.0,82.0,267.0,6.0,0.0,0.0,136.0,16.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,50.0,24.0,27.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0
Eric Gordon,1.5714285714285714,1.3333333333333333,0.0,0.0,1.3885350318471337,0.6666666666666666,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,0.4,0.8607594936708861,1.0396039603960396,1.0689655172413794,0.0,1.5,1.0810810810810811,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.6666666666666666,0.8823529411764706,1.5,0.0,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,218.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,68.0,420.0,93.0,0.0,3.0,40.0,12.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,30.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Eric Moreland,1.3333333333333333,0.0,0.0,0.0,0.8,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.2413793103448276,0.4,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.368421052631579,0.6666666666666666,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0
Erik McCree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ersan Ilyasova,1.5135135135135136,1.1428571428571428,0.0,0.0,1.0434782608695652,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8717948717948718,0.9795918367346939,0.9385474860335196,3.0,0.0,0.0,1.3898305084745763,0.8,0.0,0.0,0.0,1.6,0.75,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8,1.125,0.0,0.0,0.0,1.018181818181818,2.0,0.0,0.0,0.0,56.0,8.0,0.0,0.0,24.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,96.0,168.0,3.0,0.0,0.0,82.0,12.0,0.0,0.0,0.0,8.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0
Evan Fournier,1.8181818181818181,1.2,0.0,0.0,1.2592592592592593,1.0344827586206897,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.6285714285714286,0.8648648648648649,0.9532710280373832,1.077922077922078,0.8999999999999999,0.0,0.0,1.2881355932203389,0.5263157894736842,1.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.7692307692307693,1.4285714285714286,0.9230769230769231,1.2000000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.0,102.0,60.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,22.0,32.0,102.0,249.0,9.0,0.0,0.0,76.0,10.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0,24.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Evan Turner,1.75,0.0,0.0,0.0,1.3076923076923077,0.631578947368421,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.88,0.7586206896551724,0.9473684210526315,0.5833333333333334,1.0,1.0,0.0,0.0,1.3043478260869565,0.8,0.0,0.0,0.0,2.0,1.0285714285714285,1.12,0.875,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.8333333333333334,1.0,3.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,34.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,22.0,22.0,54.0,42.0,78.0,3.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,2.0,36.0,56.0,14.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,60.0,12.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
