playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_18-23 Long Jumper,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Layup_24-27 Three,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_24-27 Three,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_18-23 Long Jumper,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Layup_24-27 Three,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_24-27 Three,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three
Sam Perkins,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3076923076923077,0.746268656716418,1.0555555555555556,0.8461538461538461,0.782258064516129,1.3246753246753247,1.0,0.0,0.0,0.8837209302325582,0.0,0.0,0.0,0.0,0.0,1.75,1.3333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,50.0,38.0,44.0,194.0,102.0,3.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Sasha Danilovic,1.6363636363636365,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.7741935483870968,1.0,0.7160493827160493,0.8607594936708861,0.7358490566037736,0.0,0.0,0.0,0.7761194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,24.0,34.0,58.0,204.0,39.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Scott Brooks,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.8888888888888888,1.0,1.2000000000000002,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,10.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Burrell,1.8,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.8431372549019608,1.173913043478261,1.5,0.0,0.0,0.5405405405405406,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,12.0,86.0,27.0,3.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Scott Williams,1.4285714285714286,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,1.0,0.9743589743589743,0.8823529411764706,0.5,0.0,0.0,0.0,0.0,0.8524590163934426,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,22.0,38.0,60.0,4.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
Scottie Pippen,1.7777777777777777,0.0,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.4444444444444444,0.7272727272727273,0.9807692307692307,0.8245614035087719,0.8660287081339713,0.9908256880733946,0.0,0.5,0.0,0.8939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.0,2.0,0.0,1.4615384615384615,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,40.0,102.0,188.0,362.0,108.0,0.0,3.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0
Sean Elliott,1.7777777777777777,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6086956521739131,0.6,0.5862068965517241,0.7484662576687117,0.631578947368421,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,14.0,12.0,34.0,122.0,12.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Sean Rooks,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9375,0.7058823529411765,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6265060240963856,0.0,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,2.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,30.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Sedale Threatt,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5882352941176471,0.7368421052631579,1.7142857142857142,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,28.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shandon Anderson,1.6470588235294117,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.9090909090909091,0.6363636363636364,0.4878048780487805,1.1111111111111112,0.6923076923076923,0.0,0.0,0.0,0.9838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,30.0,14.0,20.0,50.0,9.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Shane Heal,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.52,1.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaquille ONeal,1.945945945945946,2.0,0.0,0.0,0.0,1.949685534591195,0.0,0.0,1.0,0.7325581395348837,0.6868686868686869,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.9968652037617555,2.0,0.0,0.0,0.0,0.0,1.5,1.0793650793650793,0.8888888888888888,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,72.0,4.0,0.0,0.0,0.0,310.0,0.0,0.0,2.0,126.0,68.0,20.0,0.0,0.0,0.0,0.0,0.0,318.0,2.0,0.0,0.0,0.0,0.0,30.0,136.0,8.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0
Shareef Abdur-Rahim,1.6635514018691588,2.0,0.0,0.0,0.0,1.8591549295774648,0.0,0.0,0.6666666666666666,0.6929133858267716,0.7610619469026548,0.6233766233766234,0.7933884297520661,0.42857142857142855,0.0,0.0,0.0,0.7695961995249406,1.0,0.0,0.0,0.0,0.0,1.0,1.3529411764705883,0.6153846153846154,0.0,0.0,1.0303030303030303,0.0,0.0,0.0,0.0,178.0,4.0,0.0,0.0,0.0,132.0,0.0,0.0,2.0,88.0,86.0,96.0,96.0,3.0,0.0,0.0,0.0,324.0,2.0,0.0,0.0,0.0,0.0,2.0,46.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
Sharone Wright,1.0,0.0,0.0,0.0,0.0,1.813953488372093,0.0,0.0,0.0,0.6271186440677966,0.6557377049180327,0.47058823529411764,2.0,0.0,0.0,0.0,0.0,0.7394957983193278,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,74.0,40.0,16.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Shawn Bradley,1.6875,0.0,0.0,0.0,0.0,1.8076923076923077,0.0,0.0,0.0,0.7321428571428571,0.762589928057554,0.8311688311688312,0.8181818181818182,0.0,0.0,0.0,0.0,0.7121212121212122,1.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.9166666666666666,0.0,0.0,1.12,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,82.0,106.0,192.0,18.0,0.0,0.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,44.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
Shawn Kemp,1.6888888888888889,0.0,0.0,0.0,0.0,1.8265895953757225,2.0,0.0,1.0714285714285714,0.8118811881188119,0.45454545454545453,0.851063829787234,0.7350427350427351,1.2000000000000002,0.0,0.0,0.0,0.8091168091168092,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6,0.0,0.0,0.0,0.926829268292683,2.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,316.0,2.0,0.0,30.0,82.0,20.0,80.0,86.0,6.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0
Shawn Respert,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.9565217391304348,0.8823529411764706,0.30000000000000004,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,22.0,60.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shawnelle Scott,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Sherman Douglas,1.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.7441860465116279,0.7294117647058823,0.8974358974358975,1.0147058823529411,0.0,0.0,0.0,1.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,62.0,70.0,69.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stacey Augmon,1.4285714285714286,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4827586206896552,0.375,0.96,0.5,0.0,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.2307692307692308,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.0,6.0,24.0,2.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Stacey King,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Stephen Howard,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8421052631578947,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.2352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Stephon Marbury,1.662162162162162,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.5490196078431373,0.8292682926829268,0.7083333333333334,0.7280334728033473,1.231578947368421,0.0,1.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,34.0,68.0,174.0,117.0,0.0,3.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Steve Hamer,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0909090909090908,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Steve Kerr,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1851851851851851,1.1724137931034482,1.0925925925925926,1.2236842105263157,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,136.0,236.0,93.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Steve Nash,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8823529411764706,0.875,1.3333333333333333,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,30.0,56.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Smith,1.8245614035087718,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.42857142857142855,0.9722222222222222,0.7833333333333333,0.8095238095238095,0.7103448275862069,1.183673469387755,1.5,0.0,0.0,0.8310502283105022,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,70.0,94.0,136.0,206.0,174.0,3.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Stevin Smith,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stojko Vrankovic,2.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,2.0,1.2413793103448276,0.2,0.0,0.0,1.2307692307692308,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
Terrell Brandon,1.4054054054054055,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8285714285714286,0.6444444444444445,0.8604651162790697,0.8597285067873304,1.1142857142857143,0.0,1.5,0.0,0.6741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,58.0,58.0,370.0,380.0,78.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Cummings,1.7777777777777777,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.875,1.0,0.8631578947368421,0.9696969696969697,0.0,0.0,0.0,0.0,0.8787878787878788,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,42.0,34.0,82.0,32.0,0.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0
Terry Dehere,1.7674418604651163,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.717948717948718,0.651685393258427,0.8048780487804879,1.5,0.0,0.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,8.0,28.0,116.0,33.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Mills,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9032258064516129,1.027027027027027,0.9397590361445783,0.8669201520912547,1.3475935828877006,0.0,0.0,0.0,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.3333333333333333,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,28.0,38.0,78.0,228.0,252.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Terry Porter,1.7209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.9565217391304348,1.125,0.6824644549763034,1.0465116279069768,0.0,0.0,0.0,0.5396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,22.0,54.0,144.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Theo Ratliff,2.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.5714285714285714,0.95,0.8181818181818182,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.4444444444444444,1.0666666666666667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,16.0,38.0,54.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,16.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0
Tim Hardaway,1.5488721804511278,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7831325301204819,0.673469387755102,0.8455284552845529,0.7664670658682635,1.1657142857142857,0.75,0.2727272727272727,0.6000000000000001,0.676056338028169,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,206.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0,66.0,104.0,384.0,204.0,6.0,3.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tim Legler,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.34782608695652173,1.2000000000000002,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todd Day,1.8805970149253732,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.7586206896551724,1.1935483870967742,0.8955223880597015,0.769811320754717,1.051282051282051,0.75,0.0,0.0,0.4695121951219512,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.0,0.0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,44.0,74.0,60.0,204.0,123.0,3.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
Todd Fuller,1.3333333333333333,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,0.0,0.0,0.6363636363636364,0.782608695652174,0.5517241379310345,1.2,0.0,0.0,0.0,0.0,0.9655172413793104,0.4,0.0,0.0,0.0,0.0,2.0,1.2173913043478262,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.0,18.0,32.0,6.0,0.0,0.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Tom Gugliotta,1.6623376623376624,2.0,0.0,0.0,0.0,1.8775510204081634,0.0,0.0,0.0,0.7008547008547008,0.6605504587155964,0.836676217765043,0.9097744360902256,0.1764705882352941,0.0,0.0,0.0,0.6853146853146853,0.0,0.0,0.0,0.0,0.0,1.0,1.5172413793103448,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,128.0,2.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,82.0,72.0,292.0,242.0,3.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
Tom Hammonds,1.7777777777777777,2.0,0.0,0.0,0.0,1.6888888888888889,0.0,0.0,0.0,0.7037037037037037,0.8571428571428571,0.8070175438596491,0.6666666666666666,0.0,0.0,0.0,0.0,0.780952380952381,0.0,0.0,0.0,0.0,0.0,0.0,1.2765957446808511,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,38.0,36.0,46.0,6.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
Toni Kukoc,1.5675675675675675,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.6530612244897959,0.8292682926829268,0.8,0.9285714285714286,0.0,0.0,0.0,0.9774436090225563,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,2.0,34.0,32.0,68.0,144.0,39.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
