playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_13-17 Mid Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_28-34 Deep,PPS_Post_47-94 Backcourt,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,PPS_invalid_00-02 At Rim,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_13-17 Mid Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_28-34 Deep,Points_Post_47-94 Backcourt,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three,Points_invalid_00-02 At Rim
Michael Curry,1.5172413793103448,1.0,0.0,0.0,1.8333333333333333,0.0,0.0,2.0,0.5555555555555556,0.42857142857142855,0.8429752066115702,0.8125,1.3333333333333333,0.0,0.0,0.0,0.8888888888888888,2.0,2.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,44.0,0.0,0.0,2.0,10.0,6.0,102.0,104.0,12.0,0.0,0.0,0.0,56.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Michael Finley,1.197080291970803,2.0,0.0,0.0,1.8736842105263158,0.0,0.0,0.3333333333333333,0.6728971962616822,0.7794117647058824,0.7309941520467836,0.8736263736263736,1.0290697674418605,0.0,0.0,0.0,0.8674698795180723,0.6666666666666666,0.0,0.0,0.0,2.0,1.1538461538461537,1.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,164.0,6.0,0.0,0.0,178.0,0.0,0.0,4.0,72.0,106.0,250.0,318.0,177.0,0.0,0.0,0.0,72.0,2.0,0.0,0.0,0.0,2.0,30.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
Michael Jordan,1.6271186440677967,1.0,0.0,0.0,1.876923076923077,0.0,0.0,0.25,0.7851851851851852,0.8616600790513834,0.8825503355704698,0.8613569321533924,0.7636363636363636,0.0,0.0,0.0,0.9620253164556962,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,192.0,2.0,0.0,0.0,122.0,0.0,0.0,2.0,106.0,218.0,526.0,292.0,84.0,0.0,0.0,0.0,228.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Michael Smith,1.5,2.0,0.0,0.0,1.6,0.0,0.0,2.0,0.0,0.5,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.9210526315789473,1.0,0.0,0.0,0.0,2.0,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.7058823529411765,2.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,70.0,2.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0
Michael Stewart,1.5,0.0,0.0,0.0,1.8529411764705883,0.0,0.0,0.0,0.5641025641025641,0.2962962962962963,0.625,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,22.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0
Micheal Williams,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Richmond,1.2727272727272727,2.0,0.0,2.0,2.0,0.0,0.0,0.5,0.7954545454545454,0.8,0.796812749003984,0.8868501529051988,1.1860465116279069,0.0,0.0,0.0,1.134020618556701,1.4285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,126.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,70.0,56.0,200.0,290.0,306.0,0.0,0.0,0.0,110.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Monty Williams,1.5833333333333333,2.0,0.0,0.0,1.8823529411764706,0.0,0.0,0.0,0.5,0.18181818181818182,0.6190476190476191,0.8888888888888888,0.0,0.0,1.5,0.0,0.8225806451612904,0.5,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,76.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,22.0,4.0,26.0,40.0,0.0,0.0,3.0,0.0,102.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Mookie Blaylock,1.5779816513761469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.851063829787234,0.7272727272727273,0.7540983606557377,0.8450704225352113,0.0,0.3333333333333333,1.5,0.9791666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,112.0,138.0,240.0,0.0,3.0,3.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Muggsy Bogues,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9629629629629629,0.9938650306748467,0.5714285714285714,1.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,162.0,32.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate McMillan,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.2580645161290323,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,39.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Anderson,1.5384615384615385,2.0,0.0,0.0,1.8461538461538463,0.0,0.0,2.0,0.9137931034482759,0.7407407407407407,0.7391304347826086,0.859375,1.1158536585365852,1.0,0.0,0.0,0.9879518072289156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,24.0,0.0,0.0,8.0,106.0,40.0,68.0,110.0,183.0,3.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Nick Van Exel,1.263157894736842,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.625,0.6923076923076923,0.7777777777777778,0.7755102040816326,1.1977611940298507,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,40.0,36.0,42.0,76.0,321.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Olden Polynice,1.8181818181818181,0.0,0.0,0.0,1.8823529411764706,0.0,0.0,0.0,0.5,0.7017543859649122,0.8571428571428571,0.3333333333333333,0.0,0.0,0.0,0.0,1.0857142857142856,0.0,0.0,0.0,0.0,2.0,1.108433734939759,0.7,0.0,0.0,0.0,0.0,0.8076923076923077,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,34.0,40.0,96.0,2.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,10.0,92.0,14.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0
Oliver Miller,2.0,0.0,0.0,0.0,1.894736842105263,0.0,0.0,0.0,0.5128205128205128,0.47058823529411764,0.6818181818181818,0.8108108108108109,0.0,0.0,0.0,0.0,1.2058823529411764,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.7567567567567568,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,20.0,8.0,30.0,30.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
Othella Harrington,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8135593220338984,0.8571428571428571,0.7407407407407407,0.3076923076923077,0.0,0.0,0.0,0.0,1.309090909090909,2.0,0.0,0.0,0.0,1.0,1.0740740740740742,2.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,30.0,20.0,4.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,0.0,0.0,4.0,58.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Otis Thorpe,1.2777777777777777,0.6666666666666666,0.0,0.0,1.9090909090909092,0.0,0.0,0.4444444444444444,0.33766233766233766,0.35,0.8468468468468469,0.47058823529411764,0.0,0.0,0.0,0.0,1.2229299363057324,1.4,0.0,0.0,0.0,1.2,0.9836065573770492,1.2,0.0,0.0,0.0,0.0,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,0.0,84.0,0.0,0.0,4.0,26.0,14.0,94.0,16.0,0.0,0.0,0.0,0.0,192.0,14.0,0.0,0.0,0.0,6.0,60.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
P.J. Brown,1.375,0.0,0.0,0.0,1.876923076923077,0.0,0.0,2.0,0.5454545454545454,0.7714285714285715,0.7727272727272727,0.7878787878787878,0.0,0.0,0.0,0.0,1.1219512195121952,2.0,0.0,0.0,0.0,2.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,122.0,0.0,0.0,2.0,42.0,54.0,136.0,26.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
Patrick Ewing,1.7777777777777777,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.8990825688073395,1.0505050505050506,0.8048780487804879,1.2,0.0,0.0,0.0,0.0,1.0909090909090908,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,98.0,104.0,66.0,6.0,0.0,0.0,0.0,0.0,72.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Pete Chilcutt,1.0,2.0,0.0,0.0,1.2,0.0,0.0,0.0,0.25,0.36363636363636365,0.7164179104477612,0.9148936170212766,1.3008849557522124,0.0,0.0,0.0,1.263157894736842,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,48.0,86.0,147.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
Pooh Richardson,1.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.8253968253968254,0.88,0.6666666666666666,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,52.0,110.0,30.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Priest Lauderdale,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.18181818181818182,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.037037037037037,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Randy Brown,1.5,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.23529411764705882,0.375,0.5894736842105263,0.8837209302325582,0.0,0.0,0.0,0.0,0.8051948051948052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,6.0,56.0,38.0,0.0,0.0,0.0,0.0,62.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rasheed Wallace,1.625,0.0,0.0,0.0,1.7853107344632768,0.0,0.0,0.6666666666666666,0.7848101265822784,0.8888888888888888,0.9161290322580645,0.8157894736842105,0.44999999999999996,0.0,0.0,0.0,1.1470588235294117,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,316.0,0.0,0.0,2.0,124.0,88.0,142.0,124.0,9.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Ray Allen,1.368421052631579,2.0,0.0,0.0,1.7575757575757576,0.0,0.0,0.8571428571428571,0.5,0.8260869565217391,0.8619528619528619,0.78,1.1263157894736842,1.2857142857142856,0.0,0.25,1.037037037037037,0.5714285714285714,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,0.0,58.0,0.0,0.0,6.0,50.0,114.0,256.0,156.0,321.0,9.0,0.0,3.0,140.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Reggie Geary,0.8571428571428571,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9230769230769231,0.5454545454545454,1.2000000000000002,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,24.0,30.0,30.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Hanson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Jordan,1.5789473684210527,2.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.5,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Reggie Miller,1.736842105263158,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6842105263157895,0.5909090909090909,0.8972972972972973,0.861878453038674,1.3870967741935483,0.5,0.0,0.0,1.4455445544554455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,66.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,26.0,26.0,166.0,312.0,387.0,3.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Reggie Slater,1.4482758620689655,2.0,0.0,0.0,1.8644067796610169,0.0,0.0,0.0,0.4117647058823529,0.5,0.7755102040816326,0.6666666666666666,0.0,0.0,0.0,0.0,0.8082901554404145,0.5,0.0,0.0,0.0,0.6666666666666666,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,110.0,0.0,0.0,0.0,28.0,6.0,38.0,4.0,0.0,0.0,0.0,0.0,156.0,2.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
Rex Chapman,1.2666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.7894736842105263,0.8787878787878788,0.9158878504672897,0.7848101265822784,1.2000000000000002,1.5,0.0,0.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,60.0,58.0,196.0,186.0,252.0,15.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rick Brunson,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.5405405405405406,1.2954545454545454,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,57.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Fox,1.4029850746268657,0.5,0.0,0.0,2.0,0.0,0.0,1.0,0.6333333333333333,0.6,1.0,0.7663551401869159,0.9384615384615385,0.6000000000000001,3.0,0.0,1.1532846715328466,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,188.0,2.0,0.0,0.0,38.0,0.0,0.0,4.0,38.0,30.0,42.0,82.0,183.0,3.0,3.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
Rick Mahorn,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.6666666666666666,0.7142857142857143,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,1.1063829787234043,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Ricky Pierce,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9090909090909091,0.7272727272727273,0.6451612903225806,0.8181818181818182,0.75,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,24.0,20.0,18.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rik Smits,1.8333333333333333,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.5274725274725275,0.8648648648648649,0.8852459016393442,0.8387096774193549,0.0,0.0,0.0,0.0,1.3529411764705883,0.75,0.0,0.0,0.0,2.0,1.5,1.2571428571428571,1.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,96.0,160.0,216.0,78.0,0.0,0.0,0.0,0.0,92.0,6.0,0.0,0.0,0.0,4.0,180.0,44.0,6.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
Robert Horry,1.5675675675675675,2.0,0.0,0.0,1.911764705882353,0.0,0.0,0.5,0.6206896551724138,0.7692307692307693,0.5,0.6470588235294118,0.576923076923077,0.0,0.0,0.0,1.036144578313253,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0,130.0,0.0,0.0,2.0,18.0,10.0,16.0,22.0,45.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
Rod Strickland,1.6736842105263159,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5536723163841808,0.6447368421052632,0.8,0.8118811881188119,0.8461538461538461,0.0,0.6000000000000001,0.0,0.7162790697674418,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,318.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,98.0,188.0,82.0,33.0,0.0,3.0,0.0,154.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Rodney Rogers,1.4947368421052631,0.0,0.0,0.0,1.5890410958904109,0.0,0.0,1.0,0.453125,0.75,0.5454545454545454,0.691358024691358,1.0248447204968945,0.75,3.0,0.0,1.085427135678392,0.75,2.0,0.0,0.0,0.0,1.3103448275862069,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,116.0,0.0,0.0,6.0,58.0,42.0,36.0,56.0,165.0,3.0,3.0,0.0,216.0,6.0,2.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
Rodrick Rhodes,1.0943396226415094,0.0,0.0,0.0,1.5,0.0,0.0,0.6666666666666666,0.20689655172413793,0.5,0.6923076923076923,0.647887323943662,1.5,0.0,0.0,0.0,0.6835443037974683,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,6.0,6.0,18.0,46.0,6.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
